fish_id,food_item,number_indiv
891180,"CHIRO",3
891180,"ODONN",1
891180,"ODONA",8
891181,"POLYP",4
891181,"DAPHN",7
891181,"CHAOB",4
891181,"CHIRO",7
891181,"ODONN",2
891181,"ODONA",2
891181,"TRICH",1
891182,"EPHEM",1
891182,"CHAOB",1
891182,"OTHER",1
891182,"CHIRO",3
891182,"ODONN",2
891182,"ODONA",1
891182,"TRICH",2
891183,"CHAOB",2
891183,"CHIRO",1
891183,"ODONN",1
891183,"ODONA",1
891184,"EPHEM",1
891184,"OTHER",1
891184,"CHIRO",2
891184,"COLEO",3
891184,"ODONN",1
891184,"ODONA",4
891185,"CHAOB",1
891185,"CHIRO",1
891185,"COLEO",1
891185,"ODONN",2
891185,"ODONA",4
891185,"TRICH",1
891186,"CHAOB",3
891186,"COLEO",6
891186,"ODONN",1
891186,"ODONA",2
891187,"CHIRO",1
891187,"ODONA",2
891188,"DAPHN",7
891188,"CHIRO",5
891188,"ODONN",1
891188,"ODONA",6
891188,"TRICH",1
891190,"DAPHN",1
891190,"ODONN",1
891191,"CHAOB",1
891191,"COLEO",1
891191,"ODONN",1
891192,"DAPHN",1
891192,"CHAOB",1
891192,"COLEO",1
891193,"DAPHN",1
891193,"CHAOB",1
891193,"OTHER",1
891193,"ODONN",1
891193,"LEECH",1
891193,"BASSF",1
891194,"DAPHN",2
891194,"CHAOB",1
891194,"ODONN",1
891195,"POLYP",2
891195,"DAPHN",2
891195,"CHAOB",2
891195,"ODONN",6
891195,"ODONA",1
891195,"TRICH",2
891196,"POLYP",1
891196,"OTHER",3
891196,"CHIRO",1
891196,"COLEO",1
891196,"ODONN",10
891196,"ODONA",1
891196,"TRICH",2
891200,"POLYP",1
891200,"DAPHN",32
891200,"OTHER",1
891200,"CHIRO",4
891200,"ODONA",1
891200,"TRICH",1
891200,"BASSF",5
891201,"DAPHN",1
891201,"CHAOB",3
891201,"CHIRO",3
891201,"ODONA",1
891202,"EPHEM",1
891202,"CHAOB",1
891202,"ODONN",1
891202,"TRICH",2
891203,"POLYP",1
891203,"CHAOB",3
891204,"DAPHN",1
891204,"CHAOB",3
891204,"TRICH",32
891205,"CHAOB",5
891205,"CHIRO",2
891205,"ODONA",2
891205,"TRICH",1
891206,"CHIRO",3
891206,"ODONA",1
891207,"DAPHN",2
891207,"CHAOB",2
891207,"CHIRO",2
891208,"DAPHN",4
891208,"CHAOB",7
891208,"OTHER",1
891209,"POLYP",1
891209,"ODONN",1
891209,"ODONA",8
891209,"TRICH",22
891210,"DAPHN",1
891210,"CHIRO",1
891210,"ODONA",3
891210,"TRICH",2
891210,"NOTON",1
891210,"MOLLU",18
891220,"DAPHN",1
891220,"COLEO",2
891220,"ODONN",1
891220,"ODONA",2
891220,"TRICH",4
891220,"BASSF",4
891222,"DAPHN",3
891222,"CHAOB",1
891223,"DAPHN",44
891223,"MITES",1
891223,"CHIRO",1
891223,"BASSF",3
891231,"DAPHN",142
891231,"CHAOB",1
891231,"BASSF",17
891237,"POLYP",1
891237,"TRICH",1
891249,"DAPHN",16
891249,"ODONA",1
891249,"BASSF",1
891249,"VERTE",1
891255,"POLYP",2
891255,"DAPHN",1
891255,"CHAOB",1
891255,"CHIRO",2
891255,"BASSF",8
891255,"OFISH",1
891256,"DAPHN",17
891256,"CHIRO",2
891256,"TRICH",1
891256,"BASSF",10
891256,"OFISH",1
891257,"DAPHN",14
891257,"BASSF",5
891258,"DAPHN",26
891258,"CHAOB",6
891258,"BASSF",13
891259,"DAPHN",4
891259,"EPHEM",1
891259,"CHIRO",1
891259,"ODONA",2
891259,"BASSF",4
891260,"DAPHN",22
891260,"OTHER",2
891260,"CHIRO",4
891260,"BASSF",18
891261,"DAPHN",12
891261,"CHAOB",1
891261,"CHIRO",1
891261,"COLEO",7
891261,"ODONN",1
891261,"BASSF",9
891266,"DAPHN",6
891266,"CHAOB",1
891266,"OTHER",1
891266,"CHIRO",1
891266,"ODONA",9
891266,"TRICH",7
891266,"BASSF",1
891281,"DAPHN",2
891281,"CHAOB",5
891281,"BASSF",1
891282,"ODONN",1
891282,"ODONA",1
891282,"TRICH",1
891283,"DAPHN",3
891283,"COLEO",2
891283,"ODONA",5
891283,"TRICH",3
891284,"DAPHN",11
891284,"OTHER",1
891284,"CHIRO",2
891284,"ODONA",1
891284,"MOLLU",1
891284,"BASSF",1
891285,"DAPHN",3
891285,"CHIRO",1
891286,"DAPHN",1
891286,"CHIRO",2
891286,"ODONA",6
891286,"TRICH",1
891286,"BASSF",1
891287,"DAPHN",1
891287,"CHIRO",2
891287,"ODONA",11
891287,"TRICH",21
891288,"DAPHN",3
891288,"MITES",9
891288,"CHIRO",140
891288,"ODONA",1
891288,"TRICH",5
891289,"DAPHN",4
891289,"CHIRO",7
891289,"ODONA",3
891289,"TRICH",2
891290,"DAPHN",1
891290,"EPHEM",1
891290,"CHIRO",147
891290,"ODONA",2
891290,"TRICH",2
891308,"DAPHN",2
891308,"CHAOB",2
891308,"CHIRO",6
891313,"DAPHN",1
891313,"ODONA",3
891313,"TRICH",1
891313,"BASSF",1
891314,"DAPHN",5
891314,"CHAOB",1
891314,"CHIRO",6
891316,"DAPHN",15
891316,"MITES",2
891316,"CHIRO",6
891316,"ODONA",5
891316,"TRICH",2
891316,"BASSF",1
891335,"DAPHN",3
891336,"ODONA",4
891336,"TRICH",2
891336,"LEECH",1
891337,"DAPHN",4
891337,"CHAOB",2
891337,"CHIRO",2
891337,"BASSF",1
891338,"ODONN",2
891339,"ODONN",1
891340,"DAPHN",3
891340,"CHIRO",1
891340,"ODONA",1
891340,"BASSF",7
891341,"OTHER",2
891341,"COLEO",5
891341,"ODONN",2
891341,"ODONA",1
891341,"TRICH",3
891342,"POLYP",11
891342,"DAPHN",8
891342,"CHAOB",3
891342,"CHIRO",1
891342,"ODONA",3
891342,"BASSF",1
891343,"DAPHN",1
891343,"COLEO",1
891343,"ODONA",11
891344,"TRICH",1
891345,"POLYP",2
891345,"DAPHN",6
891345,"CHIRO",2
891345,"ODONA",8
891345,"TRICH",1
891345,"BASSF",2
891346,"CHIRO",1
891346,"ODONA",1
891347,"POLYP",10
891347,"DAPHN",10
891347,"CHAOB",1
891347,"MITES",1
891347,"CHIRO",2
891347,"ODONN",1
891347,"BASSF",3
891348,"CHAOB",25
891348,"ODONN",2
891348,"ODONA",13
891348,"TRICH",1
891349,"DAPHN",5
891349,"CHIRO",2
891349,"ODONA",1
891349,"LEECH",1
891349,"BASSF",2
891350,"CHAOB",228
891350,"MITES",1
891350,"COLEO",1
891350,"ODONA",2
891350,"TRICH",3
891351,"ODONA",1
891351,"TRICH",1
891352,"DAPHN",1
891352,"CHAOB",1
891352,"LEECH",1
891352,"BASSF",3
891353,"POLYP",3
891353,"DAPHN",1
891353,"CHAOB",9
891353,"MITES",2
891353,"CHIRO",1
891353,"ODONN",2
891353,"TRICH",2
891353,"BASSF",4
891354,"DAPHN",3
891354,"ODONN",1
891354,"TRICH",3
891354,"BASSF",4
891355,"DAPHN",2
891355,"ODONN",1
891355,"ODONA",1
891356,"COLEO",1
891356,"ODONN",1
891356,"BASSF",1
891358,"CHIRO",1
891358,"ODONA",5
891358,"BASSF",1
891359,"DAPHN",1
891359,"CHIRO",1
891359,"ODONA",24
891361,"CHIRO",3
891362,"DAPHN",3
891362,"EPHEM",2
891362,"CHIRO",4
891362,"ODONA",1
891362,"TRICH",1
891362,"BASSF",5
891363,"CHIRO",105
881264,"DAPHN",1
881264,"CHAOB",1
881264,"OTHER",1
881264,"CHIRO",3
881264,"ODONA",1
881265,"POLYP",2
881265,"DAPHN",4
881265,"CHAOB",4
881265,"OTHER",65
881265,"CHIRO",31
881265,"COLEO",3
881265,"ODONA",1
881265,"NOTON",1
881272,"DAPHN",4
881272,"BASSF",1
881273,"DAPHN",3
881275,"BASSF",2
881276,"BASSF",1
881277,"MITES",39
881279,"DAPHN",5
881280,"DAPHN",5
881280,"BASSF",1
881281,"DAPHN",8
881284,"BASSF",1
881285,"TRICH",1
881285,"BASSF",1
881287,"BASSF",4
881288,"BASSY",1
881290,"DAPHN",7
881290,"BASSF",1
881290,"CRATF",1
881291,"BASSF",1
881292,"BASSF",1
881293,"BASSF",5
881294,"TRICH",1
881294,"BASSF",1
881295,"BASSF",1
881297,"DAPHN",3
881298,"TRICH",1
881298,"BASSF",1
881299,"TRICH",1
881300,"TRICH",9
881301,"ODONA",4
881301,"TRICH",1
881302,"DAPHN",2
881302,"CHIRO",2
881302,"ODONA",1
881303,"EPHEM",1
881303,"BASSF",1
881307,"ODONA",6
881308,"EPHEM",1
881308,"CHIRO",2
881308,"ODONA",1
881311,"EPHEM",1
881311,"CHIRO",1
881311,"TRICH",7
881313,"CHAOB",1
881313,"CHIRO",2
881313,"ODONA",2
881313,"TRICH",2
881404,"ODONA",2
881408,"DAPHN",3
881408,"CHAOB",1
881408,"CHIRO",4
881408,"ODONA",3
881426,"EPHEM",1
881426,"OTHER",1
881426,"ODONA",1
881428,"EPHEM",1
881428,"OTHER",1
881428,"CHIRO",6
881428,"ODONA",1
881438,"ODONA",1
881446,"DAPHN",35
881446,"ODONA",5
881448,"CHIRO",3
881448,"ODONA",1
881454,"EPHEM",1
881454,"ODONA",2
881457,"CHIRO",4
881457,"ODONA",1
881459,"CHIRO",5
881459,"ODONA",3
881466,"CHIRO",3
881466,"BASSF",1
881473,"ODONA",2
881475,"CHIRO",21
881475,"ODONA",1
881476,"DAPHN",55
881476,"CHIRO",18
881476,"ODONA",4
881476,"TRICH",1
881477,"ODONA",1
881477,"BASSY",1
881478,"DAPHN",2
881478,"CHIRO",2
881478,"ODONA",1
881479,"ODONA",1
881480,"DAPHN",136
881480,"CHIRO",4
881480,"ODONA",1
881481,"DAPHN",65
881481,"OTHER",1
881481,"CHIRO",5
881481,"ODONA",1
881482,"DAPHN",2
881482,"CHIRO",1
881482,"ODONA",2
881483,"DAPHN",3
881483,"CHAOB",1
881483,"CHIRO",4
881483,"ODONA",3
881494,"ODONA",4
881731,"CHAOB",6
881733,"DAPHN",380
881733,"CHAOB",315
881733,"CHIRO",3
881734,"DAPHN",415
881734,"CHAOB",70
881734,"MITES",1
881734,"CHIRO",10
881734,"ODONA",2
881739,"DAPHN",12
881741,"DAPHN",5
881741,"CHIRO",1
881741,"TRICH",1
881743,"DAPHN",7
881743,"CHAOB",11
881743,"CHIRO",5
881743,"TRICH",1
881749,"CHAOB",2
881750,"CHAOB",1
881750,"CHIRO",10
881754,"DAPHN",65
881754,"CHAOB",17
881754,"CHIRO",1
881754,"ODONA",1
881758,"ODONA",1
881759,"DAPHN",120
881759,"CHAOB",850
881759,"CHIRO",140
881759,"ODONA",1
881759,"TRICH",10
881760,"DAPHN",6
881760,"CHAOB",2
881760,"COLEO",3
881761,"DAPHN",175
881761,"CHAOB",70
881761,"CHIRO",13
881762,"DAPHN",275
881762,"CHAOB",4
881762,"MITES",5
881762,"CHIRO",3
881762,"ODONA",3
881763,"POLYP",1
881763,"DAPHN",315
881763,"CHIRO",4
881764,"DAPHN",2
881764,"CHAOB",4
881764,"CHIRO",8
881764,"ODONA",2
881813,"POLYP",1
881813,"DAPHN",6
881813,"EPHEM",1
881813,"CHAOB",58
881813,"CHIRO",7
881814,"DAPHN",238
881814,"CHAOB",120
881814,"CHIRO",6
881816,"DAPHN",81
881816,"CHAOB",22
881816,"OTHER",1
881816,"CHIRO",9
881816,"ODONA",2
881816,"TRICH",19
881821,"DAPHN",12
881821,"CHAOB",13
881821,"OTHER",1
881821,"CHIRO",4
881825,"POLYP",1
881825,"DAPHN",35
881825,"CHAOB",89
881825,"CHIRO",9
881825,"ODONA",2
881825,"TRICH",2
881826,"DAPHN",1820
881826,"EPHEM",48
881826,"CHAOB",240
881881,"CHAOB",1
881881,"CHIRO",10
881935,"POLYP",1
881935,"DAPHN",35
881935,"CHAOB",89
881935,"CHIRO",9
881935,"ODONA",2
881935,"TRICH",2
890003,"DAPHN",12
890003,"EPHEM",15
890003,"CHAOB",2
890003,"CHIRO",17
890004,"DAPHN",4
890004,"EPHEM",4
890004,"CHAOB",1
890004,"CHIRO",10
890004,"NOTON",1
890005,"DAPHN",8
890005,"EPHEM",13
890005,"CHIRO",16
890005,"NOTON",1
890006,"DAPHN",4
890006,"EPHEM",16
890006,"CHAOB",9
890006,"CHIRO",3
890006,"COLEO",1
890007,"POLYP",2
890007,"DAPHN",9
890007,"EPHEM",24
890007,"CHAOB",41
890007,"MITES",4
890007,"CHIRO",19
890007,"COLEO",3
890007,"LEECH",1
890008,"DAPHN",5
890008,"EPHEM",8
890008,"CHAOB",8
890008,"CHIRO",19
890008,"TRICH",2
890008,"NOTON",4
890009,"DAPHN",14
890009,"EPHEM",17
890009,"CHAOB",9
890009,"CHIRO",13
890009,"COLEO",1
890009,"TRICH",1
890009,"NOTON",1
890010,"DAPHN",10
890010,"EPHEM",22
890010,"CHAOB",10
890010,"OTHER",3
890010,"CHIRO",12
890010,"COLEO",4
890010,"NOTON",1
890011,"DAPHN",16
890011,"EPHEM",106
890011,"CHAOB",13
890011,"MITES",13
890011,"OTHER",3
890011,"CHIRO",16
890011,"COLEO",3
890011,"NOTON",4
890013,"POLYP",2
890013,"DAPHN",14
890013,"EPHEM",13
890013,"CHAOB",15
890013,"CHIRO",30
890013,"COLEO",1
890013,"NOTON",4
890014,"POLYP",1
890014,"DAPHN",15
890014,"EPHEM",8
890014,"CHAOB",5
890014,"CHIRO",4
890014,"COLEO",4
890014,"TRICH",1
890016,"EPHEM",20
890016,"CHAOB",13
890016,"CHIRO",22
890016,"NOTON",1
890017,"POLYP",1
890017,"DAPHN",13
890017,"EPHEM",4
890017,"CHAOB",7
890017,"CHIRO",22
890018,"DAPHN",6
890018,"EPHEM",11
890018,"CHAOB",4
890018,"OTHER",1
890018,"CHIRO",23
890019,"DAPHN",2
890019,"EPHEM",11
890019,"CHAOB",16
890019,"OTHER",1
890019,"CHIRO",28
890020,"DAPHN",4
890020,"EPHEM",34
890020,"CHAOB",20
890020,"CHIRO",42
890021,"DAPHN",4
890021,"EPHEM",15
890021,"CHAOB",3
890021,"CHIRO",4
890021,"VERTE",1
890028,"POLYP",2
890028,"DAPHN",14
890028,"EPHEM",14
890028,"CHAOB",8
890028,"CHIRO",10
890028,"COLEO",1
890028,"NOTON",4
890029,"DAPHN",4
890029,"EPHEM",21
890029,"CHAOB",20
890029,"MITES",5
890029,"OTHER",1
890029,"CHIRO",10
890029,"COLEO",1
890030,"DAPHN",13
890030,"EPHEM",9
890030,"CHAOB",4
890030,"OTHER",1
890030,"CHIRO",6
890030,"TRICH",1
890032,"POLYP",3
890032,"DAPHN",19
890032,"EPHEM",17
890032,"CHAOB",18
890032,"CHIRO",6
890033,"DAPHN",11
890033,"EPHEM",6
890033,"CHAOB",5
890033,"OTHER",1
890033,"CHIRO",5
890033,"NOTON",3
890035,"DAPHN",16
890035,"EPHEM",35
890035,"CHAOB",25
890035,"CHIRO",19
890035,"COLEO",3
890035,"NOTON",4
890036,"DAPHN",38
890036,"EPHEM",25
890036,"CHAOB",8
890036,"MITES",5
890036,"OTHER",3
890036,"CHIRO",132
890036,"ODONA",1
890036,"NOTON",2
890036,"LEECH",1
890040,"DAPHN",12
890040,"EPHEM",8
890040,"CHAOB",2
890040,"MITES",2
890040,"OTHER",2
890040,"CHIRO",4
890047,"POLYP",2
890047,"DAPHN",25
890047,"EPHEM",3
890047,"CHAOB",4
890047,"MITES",8
890047,"CHIRO",3
890047,"COLEO",1
890047,"ODONA",1
890048,"DAPHN",7
890048,"EPHEM",1
890048,"CHAOB",6
890048,"OTHER",3
890048,"CHIRO",4
890048,"COLEO",2
890048,"ODONA",1
890048,"TRICH",9
890048,"NOTON",2
890049,"DAPHN",20
890049,"EPHEM",1
890049,"CHAOB",3
890049,"CHIRO",2
890049,"COLEO",1
890051,"DAPHN",13
890051,"EPHEM",1
890051,"CHAOB",4
890051,"MITES",2
890051,"CHIRO",4
890051,"COLEO",1
890056,"DAPHN",53
890056,"EPHEM",15
890056,"CHAOB",48
890056,"CHIRO",7
890056,"MOLLU",1
890103,"DAPHN",4
890103,"EPHEM",4
890103,"CHAOB",1
890103,"CHIRO",10
890103,"NOTON",1
890114,"DAPHN",10
890114,"EPHEM",22
890114,"CHAOB",10
890114,"OTHER",3
890114,"CHIRO",12
890114,"COLEO",4
890114,"NOTON",1
890126,"POLYP",1
890126,"DAPHN",15
890126,"EPHEM",8
890126,"CHAOB",5
890126,"CHIRO",4
890126,"COLEO",4
890126,"TRICH",1
890132,"EPHEM",20
890132,"CHAOB",13
890132,"CHIRO",22
890132,"NOTON",1
890175,"DAPHN",2
890175,"EPHEM",11
890175,"CHAOB",16
890175,"OTHER",1
890175,"CHIRO",28
890176,"DAPHN",4
890176,"EPHEM",34
890176,"CHAOB",20
890176,"CHIRO",42
890208,"DAPHN",11
890208,"EPHEM",6
890208,"CHAOB",5
890208,"OTHER",1
890208,"CHIRO",5
890208,"NOTON",3
890229,"DAPHN",12
890229,"EPHEM",8
890229,"CHAOB",2
890229,"MITES",2
890229,"OTHER",2
890229,"CHIRO",4
890231,"DAPHN",29
890231,"EPHEM",2
890231,"CHAOB",10
890231,"CHIRO",2
890231,"COLEO",1
890231,"TRICH",7
890231,"NOTON",2
890232,"DAPHN",45
890232,"EPHEM",3
890232,"CHAOB",230
890232,"MITES",17
890232,"CHIRO",4
890232,"NOTON",12
890233,"DAPHN",12
890233,"EPHEM",5
890233,"CHAOB",28
890233,"MITES",3
890233,"OTHER",3
890233,"NOTON",4
890233,"LEECH",2
890233,"BASSY",1
890237,"DAPHN",36
890237,"EPHEM",2
890237,"CHAOB",149
890237,"MITES",1
890237,"CHIRO",1
890237,"NOTON",7
890238,"DAPHN",39
890238,"EPHEM",1
890238,"CHAOB",1
890238,"CHIRO",1
890238,"COLEO",1
890239,"DAPHN",26
890239,"CHAOB",1
890239,"MITES",4
890239,"CHIRO",1
890239,"NOTON",1
890240,"POLYP",4
890240,"DAPHN",66
890240,"EPHEM",1
890240,"CHAOB",12
890240,"MITES",5
890240,"CHIRO",1
890240,"COLEO",2
890247,"POLYP",2
890247,"DAPHN",25
890247,"EPHEM",3
890247,"CHAOB",4
890247,"MITES",8
890247,"CHIRO",3
890247,"COLEO",1
890247,"ODONA",1
890248,"DAPHN",7
890248,"EPHEM",1
890248,"CHAOB",6
890248,"OTHER",3
890248,"CHIRO",4
890248,"COLEO",2
890248,"ODONA",1
890248,"TRICH",9
890248,"NOTON",2
890249,"DAPHN",3
890249,"CHAOB",6
890249,"CHIRO",1
890249,"COLEO",1
890249,"ODONA",1
890249,"TRICH",1
890250,"DAPHN",20
890250,"EPHEM",1
890250,"CHAOB",3
890250,"CHIRO",2
890250,"COLEO",1
890251,"DAPHN",13
890251,"EPHEM",1
890251,"CHAOB",4
890251,"MITES",2
890251,"CHIRO",4
890251,"COLEO",1
890255,"DAPHN",53
890255,"EPHEM",15
890255,"CHAOB",48
890255,"CHIRO",7
890255,"MOLLU",1
890257,"DAPHN",210
890257,"EPHEM",7
890257,"CHAOB",11
890257,"CHIRO",4
890257,"NOTON",3
890258,"DAPHN",38
890258,"EPHEM",4
890258,"CHAOB",19
890258,"MITES",5
890258,"CHIRO",19
890258,"COLEO",1
890258,"ODONA",2
890258,"TRICH",2
890258,"NOTON",2
890259,"DAPHN",75
890259,"CHAOB",114
890259,"MITES",3
890259,"OTHER",2
890259,"CHIRO",6
890259,"NOTON",2
890260,"POLYP",1
890260,"DAPHN",16
890260,"CHAOB",8
890260,"MITES",1
890260,"CHIRO",7
890260,"ODONA",1
890261,"DAPHN",88
890261,"EPHEM",6
890261,"CHAOB",7
890261,"MITES",5
890261,"OTHER",1
890261,"CHIRO",6
890261,"NOTON",10
890262,"DAPHN",24
890262,"EPHEM",7
890262,"CHAOB",5
890262,"MITES",10
890262,"OTHER",12
890262,"CHIRO",3
890262,"ODONA",1
890262,"TRICH",2
890262,"NOTON",3
890263,"DAPHN",9
890263,"EPHEM",8
890263,"CHAOB",16
890263,"MITES",3
890263,"OTHER",2
890263,"CHIRO",2
890264,"DAPHN",6
890264,"EPHEM",12
890264,"CHAOB",19
890264,"CHIRO",1
890264,"COLEO",2
890264,"NOTON",7
890265,"DAPHN",8
890265,"EPHEM",7
890265,"CHAOB",6
890265,"MITES",11
890265,"CHIRO",8
890265,"COLEO",3
890265,"TRICH",2
890265,"NOTON",11
890266,"DAPHN",12
890266,"EPHEM",8
890266,"CHAOB",27
890266,"MITES",2
890266,"OTHER",3
890266,"CHIRO",10
890266,"COLEO",1
890266,"ODONA",1
890266,"TRICH",2
890266,"NOTON",16
890302,"DAPHN",12
890302,"EPHEM",15
890302,"CHAOB",2
890302,"CHIRO",17
890341,"POLYP",1
890341,"DAPHN",15
890341,"EPHEM",8
890341,"CHAOB",5
890341,"CHIRO",4
890341,"COLEO",4
890341,"TRICH",1
890371,"POLYP",2
890371,"DAPHN",14
890371,"EPHEM",14
890371,"CHAOB",8
890371,"CHIRO",10
890371,"COLEO",1
890371,"NOTON",4
890422,"DAPHN",11
890422,"EPHEM",6
890422,"CHAOB",5
890422,"OTHER",1
890422,"CHIRO",5
890422,"NOTON",3
890453,"POLYP",1
890453,"CHAOB",7
890453,"CHIRO",7
890454,"DAPHN",15
890454,"CHAOB",1
890454,"TRICH",1
890455,"DAPHN",1
890455,"EPHEM",4
890455,"CHAOB",2
890455,"CHIRO",2
890455,"TRICH",3
890456,"DAPHN",2
890456,"EPHEM",1
890456,"CHAOB",6
890456,"CHIRO",44
890456,"ODONA",1
890456,"TRICH",1
890456,"NOTON",6
890457,"DAPHN",8
890457,"EPHEM",1
890457,"CHAOB",3
890457,"CHIRO",8
890457,"TRICH",1
890458,"DAPHN",9
890458,"EPHEM",3
890458,"CHAOB",3
890458,"CHIRO",3
890458,"ODONA",2
890458,"TRICH",8
890458,"NOTON",1
890458,"BASSF",1
890458,"VERTE",1
890459,"DAPHN",10
890459,"CHAOB",3
890459,"MITES",10
890459,"CHIRO",1
890460,"DAPHN",3
890460,"CHAOB",4
890460,"MITES",1
890461,"DAPHN",17
890461,"EPHEM",1
890461,"CHAOB",2
890461,"MITES",9
890461,"OTHER",1
890462,"POLYP",2
890462,"EPHEM",6
890462,"CHAOB",3
890462,"CHIRO",2
890462,"ODONA",1
890462,"TRICH",3
890463,"CHIRO",19
890463,"TRICH",2
890464,"POLYP",5
890464,"DAPHN",13
890464,"MITES",4
890464,"CHIRO",3
890464,"TRICH",3
890464,"BASSY",1
890465,"POLYP",23
890465,"DAPHN",4
890465,"CHIRO",1
890465,"TRICH",1
890466,"POLYP",5
890466,"DAPHN",11
890466,"EPHEM",1
890466,"TRICH",4
890466,"VERTE",1
890467,"DAPHN",19
890467,"CHAOB",1
890467,"CHIRO",1
890467,"TRICH",4
890467,"VERTE",1
890468,"CHIRO",1
890469,"POLYP",6
890469,"DAPHN",5
890469,"TRICH",1
890469,"VERTE",1
890470,"CHAOB",6
890470,"CHIRO",1
890471,"OTHER",99
890471,"BASSF",1
890472,"OTHER",25
890473,"CHAOB",1
890473,"OTHER",1
890473,"TRICH",3
890473,"NOTON",1
890473,"MOLLU",4
890474,"DAPHN",6
890474,"CHIRO",1
890475,"DAPHN",5
890475,"TRICH",1
890477,"EPHEM",1
890477,"OTHER",1
890478,"EPHEM",1
890478,"CHIRO",1
890479,"DAPHN",4
890479,"EPHEM",1
890479,"CHAOB",6
890479,"CHIRO",3
890480,"DAPHN",5
890480,"EPHEM",2
890480,"CHAOB",139
890480,"CHIRO",7
890481,"DAPHN",8
890481,"EPHEM",1
890481,"CHAOB",6
890481,"MITES",3
890481,"CHIRO",12
890481,"TRICH",2
890481,"NOTON",1
890481,"BASSF",3
890481,"VERTE",1
890482,"EPHEM",1
890482,"CHAOB",22
890482,"CHIRO",63
890482,"NOTON",1
890483,"DAPHN",6
890483,"CHAOB",2
890483,"CHIRO",6
890484,"DAPHN",4
890484,"CHAOB",13
890484,"CHIRO",44
890485,"POLYP",3
890485,"DAPHN",1
890485,"CHAOB",8
890485,"CHIRO",4
890485,"COLEO",1
890485,"ODONA",1
890486,"EPHEM",3
890486,"CHAOB",3
890486,"CHIRO",9
890486,"TRICH",1
890486,"BASSF",1
890488,"DAPHN",8
890488,"EPHEM",1
890488,"CHAOB",96
890488,"CHIRO",31
890488,"COLEO",3
890488,"TRICH",7
890489,"POLYP",5
890489,"DAPHN",296
890489,"CHAOB",2
890490,"DAPHN",2231
890490,"EPHEM",1
890490,"CHAOB",20
890490,"CHIRO",6
890491,"DAPHN",5
890491,"EPHEM",4
890491,"MITES",1
890491,"OTHER",2
890491,"CHIRO",1
890491,"ODONA",3
890491,"TRICH",1
890492,"DAPHN",97
890492,"CHAOB",2
890492,"CHIRO",4
890493,"DAPHN",16
890493,"CHAOB",6
890493,"CHIRO",3
890493,"TRICH",1
890494,"DAPHN",3
890494,"EPHEM",58
900092,"CHAOB",89
900093,"VERTE",1
900094,"DAPHN",49
900094,"CHAOB",327
900094,"OTHER",3
900094,"CHIRO",3
900094,"NOTON",1
900095,"DAPHN",7
900095,"CHAOB",86
900095,"OTHER",1
900095,"NOTON",1
900096,"DAPHN",5
900096,"CHAOB",74
900096,"ODONA",1
900097,"DAPHN",28
900097,"CHAOB",389
900097,"OTHER",1
900097,"CHIRO",5
900097,"ODONA",1
900097,"TRICH",1
900102,"DAPHN",6
900102,"CHAOB",299
900102,"OTHER",3
900102,"CHIRO",1
900156,"OTHER",1
900156,"CHIRO",5
900157,"OTHER",1
900157,"ODONA",1
900157,"BASSF",1
900162,"OTHER",14
900162,"CHIRO",8
900167,"OTHER",21
900167,"CHIRO",4
900167,"ODONA",1
900168,"CHAOB",4
900168,"OTHER",5
900168,"CHIRO",4
900168,"ODONA",1
900168,"TRICH",2
900170,"EPHEM",1
900170,"OTHER",88
900170,"CHIRO",23
900170,"TRICH",1
900171,"OTHER",1
900175,"OTHER",3
900176,"DAPHN",4
900176,"OTHER",4
900188,"OTHER",14
900188,"CHIRO",5
900188,"ODONA",1
900195,"OTHER",3
900195,"CHIRO",12
900195,"ODONN",1
900200,"DAPHN",3
900200,"CHAOB",1
900200,"CHIRO",1
900200,"BASSF",1
900201,"DAPHN",1
900201,"OTHER",56
900201,"CHIRO",2
900202,"EPHEM",1
900202,"CHAOB",2
900202,"MITES",1
900202,"OTHER",89
900202,"CHIRO",6
900203,"DAPHN",2
900203,"CHAOB",1
900203,"CHIRO",9
900203,"TRICH",1
900204,"OTHER",2
900204,"CHIRO",8
900204,"LEECH",1
900205,"EPHEM",1
900205,"CHIRO",9
900206,"OTHER",29
900206,"CHIRO",8
900207,"OTHER",13
900207,"CHIRO",15
900208,"OTHER",1
900208,"CHIRO",10
900267,"OTHER",34
900267,"CHIRO",1
900267,"ODONA",1
900267,"TRICH",1
900280,"CHIRO",22
900293,"OTHER",65
900293,"CHIRO",5
900299,"DAPHN",3
900311,"EPHEM",1
900311,"CHAOB",1
900311,"OTHER",1
900311,"CHIRO",2
900312,"OTHER",1
900313,"CHIRO",3
900314,"CHIRO",14
900315,"OTHER",21
900315,"CHIRO",66
900316,"DAPHN",5
900316,"CHAOB",2
900316,"MITES",1
900316,"CHIRO",2
900316,"LEECH",1
900317,"CHAOB",1
900317,"OTHER",11
900318,"CHAOB",1
900318,"OTHER",2
900319,"MITES",1
900319,"CHIRO",2
900319,"BASSF",1
900322,"DAPHN",7
900322,"CHAOB",6
900322,"OTHER",1
900322,"CHIRO",11
900322,"ODONA",5
900323,"DAPHN",1
900323,"CHAOB",4
900324,"CHAOB",1
900324,"OTHER",1
900324,"CHIRO",4
900330,"DAPHN",4
900330,"MITES",1
900330,"CHIRO",1
900330,"TRICH",2
900331,"DAPHN",46
