lakeid,lakename,year4,daynum,sampledate,old_taxon_code,standard_taxon_code,group_code,taxon_name,net_efficiency,number_per_net,vol_haul,density,mean_length,mean_individ_biomass,total_biomass
"W","West Long Lake",1992,245,1992-09-01,"CYCVR","DT-CYV","OCOP","Cyclops varicans rubellus",0.251,1109.0,848,5.210,0.513,1.421,7.404
"W","West Long Lake",1992,245,1992-09-01,"COPD","COPD","OCOP","Copepodite",0.194,2534.5,848,15.406,0.271,0.280,4.317
"W","West Long Lake",1992,245,1992-09-01,"NAUP","NAUP","OCOP","Nauplii",0.162,16473.5,848,119.915,0.185,0.910,109.169
"W","West Long Lake",1992,245,1992-09-01,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.092,1742.5,848,22.335,0.120,0.003,0.077
"W","West Long Lake",1992,245,1992-09-01,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.127,475.0,848,4.411,0.140,0.077,0.339
"W","West Long Lake",1992,245,1992-09-01,"KBOST","KBOST","ROT","Kellicotia bostoniensis",0.092,31046.5,848,397.950,0.110,0.004,1.589
"W","West Long Lake",1992,245,1992-09-01,"GHYPT","MSBR","ROT","Gastropus hyptopus",0.096,950.5,848,11.676,0.110,0.027,0.311
"W","West Long Lake",1992,245,1992-09-01,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.101,2059.0,848,24.040,0.482,2.576,61.917
"W","West Long Lake",1992,245,1992-09-01,"PLOES","GPLOES","ROT","Ploesoma sp.",0.096,475.0,848,5.835,0.121,0.027,0.155
"W","West Long Lake",1992,252,1992-09-08,"DPUL","DPUL","CLAD","Daphnia pulex",0.123,301.5,848,2.891,1.144,10.085,29.152
"W","West Long Lake",1992,252,1992-09-08,"DROS","DROS","CLAD","Daphnia rosea",0.123,218.5,848,2.095,1.103,9.118,19.100
"W","West Long Lake",1992,252,1992-09-08,"BOS","BOS","CLAD","Bosmina longirostris",0.143,158.5,848,1.307,0.342,0.995,1.301
"W","West Long Lake",1992,252,1992-09-08,"MESO","MESO","CCOP","Mesocyclops edax",0.251,713.0,848,3.350,0.936,4.048,13.559
"W","West Long Lake",1992,252,1992-09-08,"ORTH","ORTH","OCOP","Orthocyclops modestus",0.251,1584.0,848,7.442,0.571,1.871,13.922
"W","West Long Lake",1992,252,1992-09-08,"COPD","COPD","OCOP","Copepodite",0.194,1663.0,848,10.109,0.258,0.247,2.501
"W","West Long Lake",1992,252,1992-09-08,"NAUP","NAUP","OCOP","Nauplii",0.162,3247.0,848,23.636,0.431,1.353,31.990
"W","West Long Lake",1995,227,1995-08-15,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.103,22624.8,848,259.031,0.111,0.003,0.709
"W","West Long Lake",1995,227,1995-08-15,"KTAU","KTAU","ROT","Keratella taurocephala",0.103,316.8,848,3.627,0.116,0.003,0.011
"W","West Long Lake",1995,227,1995-08-15,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.221,1689.6,848,9.016,0.128,0.059,0.529
"W","West Long Lake",1995,227,1995-08-15,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.118,52.8,848,0.528,0.460,2.239,1.181
"W","West Long Lake",1995,227,1995-08-15,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.106,554.4,848,6.168,0.133,0.047,0.290
"W","West Long Lake",1995,227,1995-08-15,"LEC","LEC","ROT","Lecane sp.",0.103,52.8,848,0.605,0.120,0.017,0.010
"W","West Long Lake",1995,227,1995-08-15,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.243,168.0,848,0.815,0.145,2.910,2.372
"W","West Long Lake",1995,234,1995-08-22,"DPUL","DPUL","CLAD","Daphnia pulex",0.114,528.0,848,5.462,1.064,8.275,45.196
"W","West Long Lake",1995,234,1995-08-22,"NAUP","NAUP","OCOP","Nauplii",0.166,982.1,848,6.977,0.236,1.021,7.121
"W","West Long Lake",1995,234,1995-08-22,"DROS","DROS","CLAD","Daphnia rosea",0.114,452.0,848,4.676,1.043,7.838,36.649
"W","West Long Lake",1995,234,1995-08-22,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.103,14636.2,848,167.569,0.111,0.003,0.458
"W","West Long Lake",1995,234,1995-08-22,"BOS","BOS","CLAD","Bosmina longirostris",0.135,855.4,848,7.472,0.313,0.797,5.958
"W","West Long Lake",1995,234,1995-08-22,"KTAU","KTAU","ROT","Keratella taurocephala",0.103,63.4,848,0.725,0.116,0.003,0.002
"W","West Long Lake",1995,234,1995-08-22,"CHYD","FCHYD","CLAD","Chydorus",0.182,63.4,848,0.411,0.280,0.602,0.247
"W","West Long Lake",1995,234,1995-08-22,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.221,2661.1,848,14.200,0.128,0.059,0.834
"W","West Long Lake",1995,234,1995-08-22,"MESO","MESO","CCOP","Mesocyclops edax",0.262,424.0,848,1.908,1.003,5.323,10.159
"W","West Long Lake",1995,234,1995-08-22,"TMULT","TMULT","ROT","Trichocerca multicrinis",0.103,31.7,848,0.363,0.166,0.068,0.025
"W","West Long Lake",1995,234,1995-08-22,"COPD","COPD","OCOP","Copepodite",0.267,1192.0,848,5.265,0.728,3.481,18.325
"W","West Long Lake",1995,234,1995-08-22,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.106,380.2,848,4.229,0.133,0.047,0.199
"W","West Long Lake",1995,234,1995-08-22,"NAUP","NAUP","OCOP","Nauplii",0.166,982.1,848,6.977,0.236,1.021,7.121
"W","West Long Lake",1995,234,1995-08-22,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.243,189.0,848,0.917,0.145,2.910,2.669
"W","West Long Lake",1995,234,1995-08-22,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.103,14636.2,848,167.569,0.111,0.003,0.458
"W","West Long Lake",1995,234,1995-08-22,"KTAU","KTAU","ROT","Keratella taurocephala",0.103,63.4,848,0.725,0.116,0.003,0.002
"W","West Long Lake",1995,234,1995-08-22,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.221,2661.1,848,14.200,0.128,0.059,0.834
"W","West Long Lake",1995,234,1995-08-22,"TMULT","TMULT","ROT","Trichocerca multicrinis",0.103,31.7,848,0.363,0.166,0.068,0.025
"W","West Long Lake",1995,234,1995-08-22,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.106,380.2,848,4.229,0.133,0.047,0.199
"W","West Long Lake",1995,234,1995-08-22,"DPUL","DPUL","CLAD","Daphnia pulex",0.114,528.0,848,5.462,1.064,8.275,45.196
"W","West Long Lake",1995,234,1995-08-22,"DROS","DROS","CLAD","Daphnia rosea",0.114,452.0,848,4.676,1.043,7.838,36.649
"W","West Long Lake",1995,234,1995-08-22,"BOS","BOS","CLAD","Bosmina longirostris",0.135,855.4,848,7.472,0.324,0.870,6.502
"W","West Long Lake",1995,234,1995-08-22,"CHYD","FCHYD","CLAD","Chydorus",0.182,63.4,848,0.411,0.280,0.602,0.247
"W","West Long Lake",1995,234,1995-08-22,"MESO","MESO","CCOP","Mesocyclops edax",0.262,424.0,848,1.908,1.010,5.472,10.443
"W","West Long Lake",1995,234,1995-08-22,"COPD","COPD","OCOP","Copepodite",0.267,1192.0,848,5.265,0.728,3.481,18.325
"W","West Long Lake",1995,241,1995-08-29,"DPUL","DPUL","CLAD","Daphnia pulex",0.114,1016.0,848,10.510,1.072,8.445,88.758
"W","West Long Lake",1995,241,1995-08-29,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.221,1584.0,848,8.452,0.128,0.059,0.496
"W","West Long Lake",1995,241,1995-08-29,"DROS","DROS","CLAD","Daphnia rosea",0.114,192.0,848,1.986,0.980,6.616,13.141
"W","West Long Lake",1995,241,1995-08-29,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.106,316.8,848,3.524,0.133,0.047,0.166
"W","West Long Lake",1995,241,1995-08-29,"BOS","BOS","CLAD","Bosmina longirostris",0.135,1077.1,848,9.409,0.330,0.912,8.576
"W","West Long Lake",1995,241,1995-08-29,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.243,384.0,848,1.863,0.145,2.910,5.423
"W","West Long Lake",1995,241,1995-08-29,"MESO","MESO","CCOP","Mesocyclops edax",0.262,868.0,848,3.907,0.924,3.844,15.018
"W","West Long Lake",1995,241,1995-08-29,"COPD","COPD","OCOP","Copepodite",0.267,1128.0,848,4.982,0.724,3.432,17.099
"W","West Long Lake",1995,241,1995-08-29,"NAUP","NAUP","OCOP","Nauplii",0.166,411.8,848,2.926,0.234,1.017,2.974
"W","West Long Lake",1995,241,1995-08-29,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.103,8331.8,848,95.391,0.111,0.003,0.261
"W","West Long Lake",1995,241,1995-08-29,"KTAU","KTAU","ROT","Keratella taurocephala",0.103,31.7,848,0.363,0.116,0.003,0.001
"W","West Long Lake",1995,241,1995-08-29,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.221,1584.0,848,8.452,0.128,0.059,0.496
"W","West Long Lake",1995,241,1995-08-29,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.106,316.8,848,3.524,0.133,0.047,0.166
"W","West Long Lake",1995,241,1995-08-29,"DPUL","DPUL","CLAD","Daphnia pulex",0.114,1016.0,848,10.510,1.072,8.445,88.758
"W","West Long Lake",1995,241,1995-08-29,"DROS","DROS","CLAD","Daphnia rosea",0.114,192.0,848,1.986,0.980,6.616,13.141
"W","West Long Lake",1995,241,1995-08-29,"BOS","BOS","CLAD","Bosmina longirostris",0.135,1077.1,848,9.409,0.330,0.912,8.576
"W","West Long Lake",1995,241,1995-08-29,"MESO","MESO","CCOP","Mesocyclops edax",0.262,868.0,848,3.907,0.924,3.844,15.018
"W","West Long Lake",1995,241,1995-08-29,"COPD","COPD","OCOP","Copepodite",0.267,1128.0,848,4.982,0.724,3.432,17.099
"W","West Long Lake",1995,241,1995-08-29,"NAUP","NAUP","OCOP","Nauplii",0.166,411.8,848,2.926,0.234,1.017,2.974
"W","West Long Lake",1995,241,1995-08-29,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.103,8331.8,848,95.391,0.111,0.003,0.261
"W","West Long Lake",1995,241,1995-08-29,"KTAU","KTAU","ROT","Keratella taurocephala",0.103,31.7,848,0.363,0.116,0.003,0.001
"W","West Long Lake",1995,247,1995-09-04,"DPUL","DPUL","CLAD","Daphnia pulex",0.114,404.0,848,4.179,1.144,10.079,42.120
"W","West Long Lake",1995,247,1995-09-04,"DROS","DROS","CLAD","Daphnia rosea",0.114,128.0,848,1.324,1.253,12.910,17.093
"W","West Long Lake",1995,247,1995-09-04,"BOS","BOS","CLAD","Bosmina longirostris",0.135,1131.4,848,9.883,0.347,1.035,10.229
"W","West Long Lake",1995,247,1995-09-04,"MESO","MESO","CCOP","Mesocyclops edax",0.262,432.0,848,1.944,0.913,3.666,7.128
"W","West Long Lake",1995,247,1995-09-04,"COPD","COPD","OCOP","Copepodite",0.267,920.0,848,4.063,0.763,3.924,15.945
"W","West Long Lake",1995,247,1995-09-04,"NAUP","NAUP","OCOP","Nauplii",0.166,67.9,848,0.482,0.273,1.093,0.527
"W","West Long Lake",1995,247,1995-09-04,"KCOCH","KCOCH","ROT","Keratella cochlearis",0.103,1855.5,848,21.244,0.111,0.003,0.058
"W","West Long Lake",1995,247,1995-09-04,"PVULG","PVULG","ROT","Polyarthra vulgaris",0.221,1018.3,848,5.434,0.128,0.059,0.319
"W","West Long Lake",1995,247,1995-09-04,"ASPLG","ASPLG","PROT","Asplanchna sp.",0.118,22.6,848,0.226,0.480,2.544,0.575
"W","West Long Lake",1995,247,1995-09-04,"CDOS","MSBR","ROT","Conochiloides dossuarius",0.106,90.5,848,1.007,0.133,0.047,0.047
"W","West Long Lake",1995,247,1995-09-04,"CCOL","CCOL","ROT","colonial Conochilus sp.",0.243,107.0,848,0.519,0.145,2.910,1.511
"L","Paul Lake",2001,148,2001-05-28,"CALA","CALA","OCOP","Calanoid",,7458.7,565,13.190,,,0.024
"L","Paul Lake",2001,148,2001-05-28,"CYCLO","CYCLO","OCOP","Cyclopoid",,2439.5,565,4.310,,,0.007
"L","Paul Lake",2001,148,2001-05-28,"DAPH","DAPH","CLAD","Daphnia",,1254.5,565,2.220,,,0.034
"L","Paul Lake",2001,148,2001-05-28,"HOLOP","HOLOP","CLAD","Holopedium",,3001.0,565,5.310,,,0.038
"L","Paul Lake",2001,148,2001-05-28,"NAUP","NAUP","OCOP","Nauplii",,12458.8,565,22.030,,,0.020
"R","Peter Lake",2001,149,2001-05-29,"BOSM","BOSM","CLAD","Bosmina",,39781.9,848,46.900,,,0.042
"R","Peter Lake",2001,149,2001-05-29,"CALA","CALA","OCOP","Calanoid",,78.9,848,0.093,,,0.000
"R","Peter Lake",2001,149,2001-05-29,"CYCLO","CYCLO","OCOP","Cyclopoid",,18129.6,848,21.373,,,0.029
"R","Peter Lake",2001,149,2001-05-29,"DAPH","DAPH","CLAD","Daphnia",,25806.2,848,30.423,,,0.087
"R","Peter Lake",2001,149,2001-05-29,"MESOC","MESOC","CCOP","Mesocyclops",,726.4,848,0.856,,,0.015
"R","Peter Lake",2001,149,2001-05-29,"NAUP","NAUP","OCOP","Nauplii",,72776.8,848,85.798,,,0.078
"R","Peter Lake",2001,156,2001-06-05,"BOSM","BOSM","CLAD","Bosmina",,36216.3,848,42.696,,,0.041
"R","Peter Lake",2001,156,2001-06-05,"CALA","CALA","OCOP","Calanoid",,164.1,848,0.193,,,0.000
"R","Peter Lake",2001,156,2001-06-05,"CYCLO","CYCLO","OCOP","Cyclopoid",,14160.7,848,16.694,,,0.024
"R","Peter Lake",2001,156,2001-06-05,"DAPH","DAPH","CLAD","Daphnia",,24059.6,848,28.364,,,0.087
"R","Peter Lake",2001,156,2001-06-05,"MESOC","MESOC","CCOP","Mesocyclops",,1094.9,848,1.290,,,0.009
"R","Peter Lake",2001,156,2001-06-05,"NAUP","NAUP","OCOP","Nauplii",,79598.7,848,93.841,,,0.087
"L","Paul Lake",2001,162,2001-06-11,"CALA","CALA","OCOP","Calanoid",,9868.6,565,17.450,,,0.032
"L","Paul Lake",2001,162,2001-06-11,"CYCLO","CYCLO","OCOP","Cyclopoid",,4542.6,565,8.030,,,0.014
"L","Paul Lake",2001,162,2001-06-11,"DAPH","DAPH","CLAD","Daphnia",,1331.4,565,2.350,,,0.038
"L","Paul Lake",2001,162,2001-06-11,"HOLOP","HOLOP","CLAD","Holopedium",,3331.1,565,5.890,,,0.064
"L","Paul Lake",2001,162,2001-06-11,"MESOC","MESOC","CCOP","Mesocyclops",,209.2,565,0.370,,,0.008
"L","Paul Lake",2001,162,2001-06-11,"NAUP","NAUP","OCOP","Nauplii",,20302.4,565,35.900,,,0.033
"R","Peter Lake",2001,163,2001-06-12,"BOSM","BOSM","CLAD","Bosmina",,9901.9,848,11.673,,,0.011
"R","Peter Lake",2001,163,2001-06-12,"CALA","CALA","OCOP","Calanoid",,83.3,848,0.098,,,0.000
"R","Peter Lake",2001,163,2001-06-12,"CYCLO","CYCLO","OCOP","Cyclopoid",,11609.8,848,13.687,,,0.018
"R","Peter Lake",2001,163,2001-06-12,"DAPH","DAPH","CLAD","Daphnia",,11733.8,848,13.833,,,0.049
"R","Peter Lake",2001,163,2001-06-12,"MESOC","MESOC","CCOP","Mesocyclops",,1008.0,848,1.188,,,0.010
"R","Peter Lake",2001,163,2001-06-12,"NAUP","NAUP","OCOP","Nauplii",,37765.9,848,44.523,,,0.041
"L","Paul Lake",2001,169,2001-06-18,"CALA","CALA","OCOP","Calanoid",,6048.2,565,10.700,,,0.021
"L","Paul Lake",2001,169,2001-06-18,"CYCLO","CYCLO","OCOP","Cyclopoid",,2142.7,565,3.790,,,0.004
"L","Paul Lake",2001,169,2001-06-18,"DAPH","DAPH","CLAD","Daphnia",,1609.8,565,2.850,,,0.013
"L","Paul Lake",2001,169,2001-06-18,"HOLOP","HOLOP","CLAD","Holopedium",,2496.2,565,4.410,,,0.049
"L","Paul Lake",2001,169,2001-06-18,"MESOC","MESOC","CCOP","Mesocyclops",,343.6,565,0.610,,,0.010
"L","Paul Lake",2001,169,2001-06-18,"NAUP","NAUP","OCOP","Nauplii",,4032.9,565,7.130,,,0.006
"R","Peter Lake",2001,170,2001-06-19,"BOSM","BOSM","CLAD","Bosmina",,7788.1,848,9.181,,,0.009
"R","Peter Lake",2001,170,2001-06-19,"CALA","CALA","OCOP","Calanoid",,146.0,848,0.172,,,0.000
"R","Peter Lake",2001,170,2001-06-19,"CYCLO","CYCLO","OCOP","Cyclopoid",,12693.4,848,14.964,,,0.023
"R","Peter Lake",2001,170,2001-06-19,"DAPH","DAPH","CLAD","Daphnia",,24122.8,848,28.439,,,0.127
"R","Peter Lake",2001,170,2001-06-19,"MESOC","MESOC","CCOP","Mesocyclops",,1644.8,848,1.939,,,0.030
"R","Peter Lake",2001,170,2001-06-19,"NAUP","NAUP","OCOP","Nauplii",,49224.2,848,58.031,,,0.051
"L","Paul Lake",2001,176,2001-06-25,"CALA","CALA","OCOP","Calanoid",,4409.6,565,7.800,,,0.013
"L","Paul Lake",2001,176,2001-06-25,"CYCLO","CYCLO","OCOP","Cyclopoid",,1834.7,565,3.240,,,0.003
"L","Paul Lake",2001,176,2001-06-25,"DAPH","DAPH","CLAD","Daphnia",,313.4,565,0.550,,,0.003
"L","Paul Lake",2001,176,2001-06-25,"HOLOP","HOLOP","CLAD","Holopedium",,2360.6,565,4.170,,,0.067
"L","Paul Lake",2001,176,2001-06-25,"MESOC","MESOC","CCOP","Mesocyclops",,20.7,565,0.040,,,0.000
"L","Paul Lake",2001,176,2001-06-25,"NAUP","NAUP","OCOP","Nauplii",,7163.2,565,12.670,,,0.011
"R","Peter Lake",2001,177,2001-06-26,"BOSM","BOSM","CLAD","Bosmina",,2592.6,848,3.056,,,0.003
"R","Peter Lake",2001,177,2001-06-26,"CYCLO","CYCLO","OCOP","Cyclopoid",,14122.6,848,16.649,,,0.024
"R","Peter Lake",2001,177,2001-06-26,"DAPH","DAPH","CLAD","Daphnia",,18955.3,848,22.347,,,0.144
"R","Peter Lake",2001,177,2001-06-26,"MESOC","MESOC","CCOP","Mesocyclops",,1591.7,848,1.876,,,0.028
"R","Peter Lake",2001,177,2001-06-26,"NAUP","NAUP","OCOP","Nauplii",,57437.4,848,67.714,,,0.065
"L","Paul Lake",2001,183,2001-07-02,"CALA","CALA","OCOP","Calanoid",,7549.9,565,13.350,,,0.019
"L","Paul Lake",2001,183,2001-07-02,"CYCLO","CYCLO","OCOP","Cyclopoid",,2031.3,565,3.590,,,0.004
"L","Paul Lake",2001,183,2001-07-02,"DAPH","DAPH","CLAD","Daphnia",,2569.0,565,4.540,,,0.012
"L","Paul Lake",2001,183,2001-07-02,"HOLOP","HOLOP","CLAD","Holopedium",,3744.2,565,6.620,,,0.048
"L","Paul Lake",2001,183,2001-07-02,"MESOC","MESOC","CCOP","Mesocyclops",,718.7,565,1.270,,,0.023
"L","Paul Lake",2001,183,2001-07-02,"NAUP","NAUP","OCOP","Nauplii",,17268.5,565,30.540,,,0.025
"R","Peter Lake",2001,184,2001-07-03,"BOSM","BOSM","CLAD","Bosmina",,596.8,848,0.703,,,0.000
"R","Peter Lake",2001,184,2001-07-03,"CYCLO","CYCLO","OCOP","Cyclopoid",,12237.9,848,14.427,,,0.026
"R","Peter Lake",2001,184,2001-07-03,"DAPH","DAPH","CLAD","Daphnia",,16420.0,848,19.358,,,0.180
"R","Peter Lake",2001,184,2001-07-03,"MESOC","MESOC","CCOP","Mesocyclops",,775.2,848,0.914,,,0.014
"R","Peter Lake",2001,184,2001-07-03,"NAUP","NAUP","OCOP","Nauplii",,21352.9,848,25.173,,,0.024
"L","Paul Lake",2001,190,2001-07-09,"CALA","CALA","OCOP","Calanoid",,4445.0,565,7.860,,,0.011
"L","Paul Lake",2001,190,2001-07-09,"CYCLO","CYCLO","OCOP","Cyclopoid",,1188.3,565,2.100,,,0.001
"L","Paul Lake",2001,190,2001-07-09,"DAPH","DAPH","CLAD","Daphnia",,416.8,565,0.740,,,0.002
"L","Paul Lake",2001,190,2001-07-09,"HOLOP","HOLOP","CLAD","Holopedium",,2137.5,565,3.780,,,0.041
"L","Paul Lake",2001,190,2001-07-09,"MESOC","MESOC","CCOP","Mesocyclops",,936.8,565,1.660,,,0.005
"L","Paul Lake",2001,190,2001-07-09,"NAUP","NAUP","OCOP","Nauplii",,22477.5,565,39.750,,,0.032
"R","Peter Lake",2001,191,2001-07-10,"BOSM","BOSM","CLAD","Bosmina",,330.4,848,0.389,,,0.000
"R","Peter Lake",2001,191,2001-07-10,"CYCLO","CYCLO","OCOP","Cyclopoid",,14588.2,848,17.198,,,0.029
"R","Peter Lake",2001,191,2001-07-10,"DAPH","DAPH","CLAD","Daphnia",,13503.9,848,15.920,,,0.119
"R","Peter Lake",2001,191,2001-07-10,"MESOC","MESOC","CCOP","Mesocyclops",,874.1,848,1.030,,,0.017
"R","Peter Lake",2001,191,2001-07-10,"NAUP","NAUP","OCOP","Nauplii",,44554.2,848,52.526,,,0.048
"L","Paul Lake",2001,197,2001-07-16,"CALA","CALA","OCOP","Calanoid",,2694.7,565,4.770,,,0.007
"L","Paul Lake",2001,197,2001-07-16,"CYCLO","CYCLO","OCOP","Cyclopoid",,1054.2,565,1.860,,,0.001
"L","Paul Lake",2001,197,2001-07-16,"DAPH","DAPH","CLAD","Daphnia",,906.5,565,1.600,,,0.008
"L","Paul Lake",2001,197,2001-07-16,"HOLOP","HOLOP","CLAD","Holopedium",,1309.6,565,2.320,,,0.017
"L","Paul Lake",2001,197,2001-07-16,"MESOC","MESOC","CCOP","Mesocyclops",,493.3,565,0.870,,,0.003
"L","Paul Lake",2001,197,2001-07-16,"NAUP","NAUP","OCOP","Nauplii",,31059.7,565,54.930,,,0.047
"R","Peter Lake",2001,198,2001-07-17,"BOSM","BOSM","CLAD","Bosmina",,65.8,848,0.077,,,0.000
"R","Peter Lake",2001,198,2001-07-17,"CALA","CALA","OCOP","Calanoid",,80.4,848,0.094,,,0.000
"R","Peter Lake",2001,198,2001-07-17,"CYCLO","CYCLO","OCOP","Cyclopoid",,15138.6,848,17.847,,,0.028
"R","Peter Lake",2001,198,2001-07-17,"DAPH","DAPH","CLAD","Daphnia",,10358.5,848,12.211,,,0.075
"R","Peter Lake",2001,198,2001-07-17,"MESOC","MESOC","CCOP","Mesocyclops",,837.3,848,0.987,,,0.014
"R","Peter Lake",2001,198,2001-07-17,"NAUP","NAUP","OCOP","Nauplii",,41318.9,848,48.712,,,0.048
"L","Paul Lake",2001,204,2001-07-23,"CALA","CALA","OCOP","Calanoid",,3464.7,565,6.130,,,0.010
"L","Paul Lake",2001,204,2001-07-23,"CYCLO","CYCLO","OCOP","Cyclopoid",,747.6,565,1.320,,,0.001
"L","Paul Lake",2001,204,2001-07-23,"DAPH","DAPH","CLAD","Daphnia",,1488.3,565,2.630,,,0.022
"L","Paul Lake",2001,204,2001-07-23,"HOLOP","HOLOP","CLAD","Holopedium",,3459.9,565,6.120,,,0.090
"L","Paul Lake",2001,204,2001-07-23,"MESOC","MESOC","CCOP","Mesocyclops",,433.7,565,0.770,,,0.001
"L","Paul Lake",2001,204,2001-07-23,"NAUP","NAUP","OCOP","Nauplii",,18636.0,565,32.960,,,0.028
"R","Peter Lake",2001,205,2001-07-24,"BOSM","BOSM","CLAD","Bosmina",,312.8,848,0.368,,,0.000
"R","Peter Lake",2001,205,2001-07-24,"CYCLO","CYCLO","OCOP","Cyclopoid",,13616.2,848,16.052,,,0.020
"R","Peter Lake",2001,205,2001-07-24,"DAPH","DAPH","CLAD","Daphnia",,13431.2,848,15.834,,,0.118
"R","Peter Lake",2001,205,2001-07-24,"MESOC","MESOC","CCOP","Mesocyclops",,862.3,848,1.016,,,0.018
"R","Peter Lake",2001,205,2001-07-24,"NAUP","NAUP","OCOP","Nauplii",,16546.1,848,19.506,,,0.017
"L","Paul Lake",2001,211,2001-07-30,"CALA","CALA","OCOP","Calanoid",,3707.2,565,6.560,,,0.010
"L","Paul Lake",2001,211,2001-07-30,"CYCLO","CYCLO","OCOP","Cyclopoid",,3017.2,565,5.340,,,0.003
"L","Paul Lake",2001,211,2001-07-30,"DAPH","DAPH","CLAD","Daphnia",,404.5,565,0.720,,,0.002
"L","Paul Lake",2001,211,2001-07-30,"HOLOP","HOLOP","CLAD","Holopedium",,2258.5,565,3.990,,,0.038
"L","Paul Lake",2001,211,2001-07-30,"MESOC","MESOC","CCOP","Mesocyclops",,960.0,565,1.700,,,0.009
"L","Paul Lake",2001,211,2001-07-30,"NAUP","NAUP","OCOP","Nauplii",,35475.1,565,62.730,,,0.055
"R","Peter Lake",2001,212,2001-07-31,"BOSM","BOSM","CLAD","Bosmina",,392.1,848,0.462,,,0.000
"R","Peter Lake",2001,212,2001-07-31,"CYCLO","CYCLO","OCOP","Cyclopoid",,19085.1,848,22.500,,,0.052
"R","Peter Lake",2001,212,2001-07-31,"DAPH","DAPH","CLAD","Daphnia",,6674.1,848,7.868,,,0.038
"R","Peter Lake",2001,212,2001-07-31,"NAUP","NAUP","OCOP","Nauplii",,19750.1,848,23.284,,,0.021
"L","Paul Lake",2001,218,2001-08-06,"CALA","CALA","OCOP","Calanoid",,3250.2,565,5.750,,,0.010
"L","Paul Lake",2001,218,2001-08-06,"CYCLO","CYCLO","OCOP","Cyclopoid",,3937.9,565,6.960,,,0.008
"L","Paul Lake",2001,218,2001-08-06,"DAPH","DAPH","CLAD","Daphnia",,2271.2,565,4.020,,,0.048
"L","Paul Lake",2001,218,2001-08-06,"HOLOP","HOLOP","CLAD","Holopedium",,1438.4,565,2.540,,,0.020
"L","Paul Lake",2001,218,2001-08-06,"MESOC","MESOC","CCOP","Mesocyclops",,742.3,565,1.310,,,0.008
"L","Paul Lake",2001,218,2001-08-06,"NAUP","NAUP","OCOP","Nauplii",,37796.7,565,66.840,,,0.061
"R","Peter Lake",2001,219,2001-08-07,"BOSM","BOSM","CLAD","Bosmina",,324.5,848,0.382,,,0.000
"R","Peter Lake",2001,219,2001-08-07,"CYCLO","CYCLO","OCOP","Cyclopoid",,16060.1,848,18.933,,,0.047
"R","Peter Lake",2001,219,2001-08-07,"DAPH","DAPH","CLAD","Daphnia",,4847.0,848,5.714,,,0.032
"R","Peter Lake",2001,219,2001-08-07,"NAUP","NAUP","OCOP","Nauplii",,19645.8,848,23.161,,,0.019
"L","Paul Lake",2001,225,2001-08-13,"CALA","CALA","OCOP","Calanoid",,2731.1,565,4.830,,,0.007
"L","Paul Lake",2001,225,2001-08-13,"CYCLO","CYCLO","OCOP","Cyclopoid",,2951.8,565,5.220,,,0.005
"L","Paul Lake",2001,225,2001-08-13,"DAPH","DAPH","CLAD","Daphnia",,2986.3,565,5.280,,,0.053
"L","Paul Lake",2001,225,2001-08-13,"HOLOP","HOLOP","CLAD","Holopedium",,1935.2,565,3.420,,,0.063
"L","Paul Lake",2001,225,2001-08-13,"MESOC","MESOC","CCOP","Mesocyclops",,132.2,565,0.230,,,0.002
"L","Paul Lake",2001,225,2001-08-13,"NAUP","NAUP","OCOP","Nauplii",,30967.9,565,54.760,,,0.046
"R","Peter Lake",2001,226,2001-08-14,"CYCLO","CYCLO","OCOP","Cyclopoid",,14068.3,848,16.585,,,0.046
"R","Peter Lake",2001,226,2001-08-14,"DAPH","DAPH","CLAD","Daphnia",,6039.6,848,7.120,,,0.033
"R","Peter Lake",2001,226,2001-08-14,"NAUP","NAUP","OCOP","Nauplii",,15650.3,848,18.450,,,0.015
"L","Paul Lake",2001,232,2001-08-20,"CALA","CALA","OCOP","Calanoid",,2752.2,565,4.870,,,0.007
"L","Paul Lake",2001,232,2001-08-20,"CYCLO","CYCLO","OCOP","Cyclopoid",,4054.3,565,7.170,,,0.009
